SNAP_DATE_DAY,z_score_CAT_PYRAMID_NAME_VIP,z_score_CAT_PYRAMID_NAME_Обычный,z_score_DESCRIPTION_Некачественный сервис,z_score_DESCRIPTION_Ошибка в счёте,z_score_DESCRIPTION_Проблема с сетью,z_score_FLAG_LOCAL_GENERAL_0.0,z_score_FLAG_LOCAL_GENERAL_1.0,z_score_FULL_NAME_Поломка оборудования,z_score_FULL_NAME_Технические работы,z_score_SUBCAT_PYRAMID_NAME_Низкий ARPU,z_score_SUBCAT_PYRAMID_NAME_Высокий ARPU
2023-09-03,-2.7735002118955916,-2.478477796128613,-1.4854914486736068,-4.048807098792221,-2.777459013603957,-3.133817952358858,-3.503671626631865,-3.357570891388475,-4.74259761163554,-3.2760917046054896,-2.618613825689332
2023-09-04,0.22792109231323182,-2.6277537199739007,-2.853567693634813,-0.8314105093398542,0.2939480546584152,-1.6228875291335336,-0.975231049308665,-0.9406337749069276,-1.436264237435467,0.10383478859439751,-2.591359010759023
2023-09-05,-3.6063843356849907,-0.447951416162818,-0.9771066780485285,-2.6327380940334346,-3.592708293348419,-3.6159437911832977,-2.1099390627874364,-4.232851987081174,-1.8268274806560656,-3.5762359430235477,-1.8859076793725806
2023-09-06,-3.181979390339866,-2.737243458306146,-4.624971609429701,-2.867366786312041,-0.40824812379726366,-4.140390356056305,-3.8298624668505674,-2.5485899571352424,-4.6590413617490425,-3.2947191482178937,-3.103881193075986
2023-09-07,-2.0324384398110005,-4.996304395274513,-3.0576190099226084,-3.919829103605989,-1.2598810211421105,-4.99312397144273,-3.479664378348062,-4.684317950154177,-3.261476480248645,-1.6856702618789225,-6.072573988880803
2023-09-08,-1.3248454580293223,-1.118465092315884,-2.2220198906585846,-0.7071062811869064,-0.4005007991065795,0.0,-2.49871401198724,0.1625385082181108,-3.261476480248645,-2.168831019643035,-0.7705039405292609
2023-09-09,-3.117690373624357,-4.675476647778566,,-2.123975397268191,-3.6583891916598006,-4.041449550995404,-5.191739429719882,-4.879498698076562,-3.3689378952776643,-3.2335892806605875,-5.2789996164697035
2023-09-10,-3.717826702187377,-1.332647473059861,-3.6880696271657856,-2.9398709110392756,-2.621092213117549,-1.2934357122642381,-3.3544335885822565,-1.9955075884637874,-5.795450141701566,,-0.7667976742747254
2023-09-11,-0.11439466775961156,-1.6715315369239476,-1.4185979486221159,0.2364329914370201,-1.0256447790459973,0.06949080150691736,-1.5237979260435581,0.4545349747360721,-6.9329537479131815,-0.7490250134462456,-3.738052389398315
2023-09-12,-5.266030179460529,-3.7848980957470144,-4.4725776250545035,-4.098171851575019,-3.9999980000010185,-4.065211888154668,-2.753442993857727,-3.305708907171434,-8.071106509619066,-5.135523602439675,-3.750456616739137
2023-09-13,-1.3248454580293223,-2.5801965501771638,-0.44543512540977037,0.06299405105710572,-3.415823281245106,-2.081309783832397,-0.08399208042181074,-1.3042222614098373,-3.415822043746452,-2.214775136909998,-1.702128396202962
2023-09-14,-2.7636754010640145,-4.186384991716523,-4.0605777066324995,-4.171970674356077,-1.0392301245414515,-0.7038878140752226,-4.157208458243857,-3.0160139795102485,-4.7030240526266365,-4.820748096398007,-2.2466223647249253
2023-09-15,-2.133426374773129,-3.8487732988361594,-2.824749708961739,-2.4019211532307096,-2.3863310091550023,-2.1547285184284517,-1.6102345703652645,-1.862074893841529,-4.858030063863662,-2.05882110409607,-3.906991582706604
2023-09-16,-0.8291026203192039,-3.159359935491441,-2.736476280556686,-0.6245380494093146,-1.2934357122642313,-0.6013376536779875,-1.9517994792306237,-1.124636588936263,-3.3054468202308303,-2.1669445729354297,-1.225593361334155
2023-09-17,-2.548372912166189,-2.0640977366391677,-1.5925755208215926,-2.730586503668945,-2.34505602731646,-1.7218200406044668,-2.215646019446469,-3.3618356646507563,-1.341116228060287,-1.738074728356043,-4.858030063863671
2023-09-18,-2.828425124747598,-4.913534899122096,-4.554429391661952,-2.8977723187958726,0.19098197656427715,-2.122581571163619,-2.3881151667779186,-4.048807098792208,-1.9278545778366627,-1.2215781726939992,-4.649848831594734
2023-09-19,-0.33256420373594114,-3.4426637077971054,-4.787545769231744,-1.2784289641746482,-0.48349350568810473,-2.622247858834892,-0.736025254460733,0.12483750224104083,-5.2081322758981985,-2.580196550177161,-1.0475692623242396
2023-09-20,-0.8017834257373855,-1.7320500575692004,-3.4930865362161776,-0.6506493058929118,-0.3692743365744115,-1.149931824891442,-1.7008393785418483,-1.846371682872058,-0.05345222838249253,-2.0151641521534485,-0.9752310493086666
2023-09-21,-2.3102917869589543,-5.349868753767677,-1.124636186497676,-3.9799759937538157,-4.001188932422778,-4.9628636653209615,-4.342993149827834,-4.270099794957582,-3.823157136133757,-4.510552579067261,-4.009283202713407
2023-09-22,-3.4514613034540873,-2.816985095811546,-5.41870162585244,-3.9217287301181294,-0.6508137985481898,-4.029112547400897,-4.062369357069411,-2.5166826907114452,-3.5544445920708907,,-2.5485899571352495
2023-09-23,-2.0111725261970985,-1.3852708418577806,-1.9517988125646475,-0.6013375130530862,-1.828347600660325,-4.075732032915356,-0.42761782705993817,-2.075004666526277,-1.7213363193689888,-3.90488210707921,-3.67471110098571
2023-09-24,-2.2393409221570257,-0.4454352642985283,-0.20701959280273327,-1.5952794834378832,-0.9271047526345462,0.40852845474378985,-3.046777017802058,-1.4135161958400293,-1.0449406347557793,-1.7728095208563972,-2.1337032199271855
2023-09-25,-6.38369076879955,-3.133707676560341,-4.062369357069416,-3.2854240553332796,-0.8758801359191852,-4.105068117105768,-2.9292236970718264,-4.919347350500505,-3.7781075686498866,-5.999997000001489,-5.570450412577022
2023-09-26,-2.6198163580420335,-0.6818289842827933,-2.9634766943433073,-0.0576390185146191,0.0923513894571852,-2.5730692560247617,0.3162276660168691,-0.8890430083029912,-1.7522803540613054,-0.5617687600846843,-4.098171851575008
2023-09-27,-5.2894029278631995,-2.0380979691528145,-3.0983854769663948,-1.965414219648536,-2.882305383876831,-3.537970227034051,-2.3881151667779186,-4.186384991716512,-4.232980112663136,-4.95977415713878,-4.999995000005014
2023-09-28,-0.7590717486101012,-3.302712464692872,-0.7745963692415987,-3.3260856024821424,-1.2934357122642315,-1.8391007690020431,-1.63663364105583,-3.68701273339315,-1.7964384892558871,-0.6687335942209591,-7.74931301744215
2023-09-29,-4.494150080677486,-3.2410722516515027,-3.4856836615871942,-1.9953852224156563,-2.3857141216073336,-2.520591202360473,-3.0874836895962967,-4.988463056039091,-4.311452374214129,-4.196368880345844,-4.787545769231732
2023-09-30,-1.0245174075019363,-4.029112547400907,-1.8613255516481786,-0.3152439885826937,-2.63273809403342,-0.7238707918664694,-2.711087292345595,-4.8106993544254735,-0.9124206799710342,-0.8933246902291163,-4.913533815790459
2023-10-01,-1.7768632974131509,-2.3368852774925264,-0.7904329352725887,-1.970274928641835,-2.8068022512385724,-0.43085701468313364,-3.0448069795999313,-1.3858691232563187,-4.252097508855676,-2.672611419124614,-0.9157011521968597
2023-10-02,-2.1897003397979704,-6.414265805900671,-4.996304395274515,-0.7590717486100994,-4.543436862515189,-1.9459843133456012,-9.999990000009968,-6.935367748819191,-1.4999992500003765,-1.8390173841076372,-4.970955965848382
2023-10-03,-4.2552474667451685,-4.2426376871214,-2.4308041887386294,-3.1403181237216704,-6.681524797816396,-3.101332187224675,-6.032139545760222,-4.323334648567206,-5.135523602439688,-3.8487732988361527,-4.232851987081185
2023-10-04,-2.222230354599661,-3.5355314059345004,-1.373592979107257,-2.672611169124826,-2.004457439344919,-1.6006466083861086,-3.829861079352061,-3.5132384626156195,-1.661749461914464,-1.2990375431768995,-2.6945312200113194
2023-10-05,-3.232212372067978,-2.8917746928573833,-3.4543187870316143,-1.802253280190403,-2.9398709110392143,-2.4670863974417627,-3.829861079352061,-5.196665225952269,-1.2209348695958127,-2.3363738054150702,-2.133703219927186
2023-10-06,-3.6223069686968716,-6.35957416981594,-4.057218822833836,-5.4818537272458085,-1.7008390035422631,-5.140314112926891,-6.072573988880784,-5.469238680857993,-3.736592057652245,-6.098434277897117,-3.576235943023553
2023-10-07,-2.191541363682189,-4.4421582435328695,-1.861325551648181,-1.6627704483929922,-5.160244341597911,-5.880773235203318,-2.684906012089724,-2.4827665251220354,-4.212225300105556,-3.202093572186078,-2.301578750426335
2023-10-08,-1.5066432463263766,0.371257225760705,-0.6803356914168008,-2.1688310196430334,1.0606597967799538,-3.819639531285553,0.9868345589767052,-2.691254706435528,1.032795292322047,-0.3712572257607048,-0.33681640250141476
2023-10-09,-6.069296718180937,-4.501493862348547,-3.1472761227598522,-3.5634810032781488,-4.125502278413048,-6.940259262857699,-3.3485246865117513,-2.5985048925637164,-4.035209260016562,-3.244074074845904,-5.2195359361511295
2023-10-10,-1.9953852224156507,-2.63033033095614,-2.295759511586488,,0.18752283083695687,-2.691254381435801,-2.016586587066371,-2.3537820036820247,-1.1728941944579532,-1.4028428431766071,-2.7080696380947455
2023-10-11,-3.6742323641761456,-1.8978792970717555,-1.8750291474561593,-3.296219928032293,-2.864730605910051,-3.5093103075808907,-1.5889222021996066,-0.11145559903682643,-3.1163971160742174,-2.078460249082899,-2.198153332920883
2023-10-12,-1.2087337642202738,-2.7968959669507876,-0.7054750408579838,-2.449488242784099,-1.862074893841533,-3.1414763971379935,-1.2938724550170795,-5.157264060673155,-0.25819882308051173,-2.22758372667729,-1.7380747283560465
2023-10-13,-3.7413472920293445,-1.3856401660552675,-2.58674181647927,-0.637192619180453,-2.467086397441767,-4.510552579067274,-0.7807197916922488,-0.22528166002380076,-2.533069037896287,-4.024800762860012,-1.1447647301938693
2023-10-14,-1.9761966352213005,-2.1655521437222736,0.0,-5.746111326122159,-1.3093069128446662,-1.1299896341018347,-3.149702552855273,-1.22093486959581,-1.8340625551075862,-1.9639597264104773,-2.238360347349035
2023-10-15,-3.0008911868175305,-5.478850334209477,-2.2393409221570253,-3.875284382733549,-1.0690444676499293,-2.7969356202690663,-3.5634810032781283,-1.5704167240524822,-3.2335892806605955,-2.33688527749252,-3.867948045504883
2023-10-16,-4.060577706632501,-6.73632540297258,-3.5103182023002013,-3.99999600000401,-2.4945642018615968,-5.914319703138622,-4.357635465986334,-3.4675781794457796,-4.239594834643891,-6.414265805900651,-3.465036790764791
2023-10-17,-4.582572694957824,0.5292559279466041,-1.2694903053342947,0.4611121481169511,-3.41881456651857,-0.555269780441608,-2.9292227283227716,-0.2944101017842929,-1.1964596125784135,-0.8777904014889474,-1.9999990000005021
2023-10-18,-7.201185663505151,-4.864960430864233,-3.5132384626156448,-4.838574670375492,-4.232850245147823,-5.237227651378659,-7.831669974494399,-4.201604888668063,-6.198614077353067,-5.303384227068831,-6.849491330581557
2023-10-19,-0.7509388667460064,-1.5491927384831978,-1.0978870195673884,-0.10873201506461767,-2.5867418164792255,0.7423073052846653,-6.932953747913074,-1.117002607701975,-0.9071142552224,-0.04906835029738236,-3.023713784075144
2023-10-20,-5.563033689147755,-3.485683661587195,-3.9056311655405542,-3.4691723704836996,-5.81017692901447,-4.18073103728249,-4.537933014211848,-4.78730016314592,-5.317457928197422,-4.7503600437946325,-5.5749722893885485
2023-10-21,0.45283326931110246,-2.8673678521003145,-1.2702139917779538,0.046407153220088225,-3.4930865362161496,-2.403005005165657,0.9315881676122982,-0.18113330772444028,-2.299441266247534,-0.29704417465773414,-4.252097508855672
2023-10-22,-4.152170611274583,-1.4106698569203002,-3.6851511743416,-1.3617615158126337,-7.99999200000802,-1.8022537538742431,-3.7781075686498764,-3.3246500204586673,-3.3054468202308303,-2.3726230561547252,-5.5749722893885485
2023-10-23,-2.389798235631545,-3.970774412071957,-1.1458918593856864,-2.970441746577342,-4.543436862515192,-2.327911098754231,-3.140374419032458,-3.001420157358519,-4.311452374214126,-2.6801853041747825,-5.157264060673172
2023-10-24,-0.8911325239732037,-3.352790570150713,-2.5559913329492736,-0.5015501956657198,-4.236805068169148,-1.299206727080606,-1.9355368288297494,-1.44321016632729,-3.4640996151389105,-1.766460610705759,-3.7606960231704587
2023-10-25,-3.040042941170417,-3.073628888681252,-1.9517988125646546,-2.350363464269143,-4.252097508855658,-3.85411307238068,-1.2407287364293267,-3.4856836615871885,-3.903715104946124,-2.7968959669507845,-6.999993000007032
2023-10-26,-2.92025309951902,-2.1962927304892186,-4.7875457692317696,-1.958147818706118,-1.527855812514235,-3.7606960231704325,-2.530320392655423,-3.18335630714654,-5.7090095767549105,-2.1688310196430303,-7.559282793523791
2023-10-27,-2.413850884593476,-4.1963674470139845,-1.7371964474322963,-2.8247497089617277,-3.4943725020773533,-5.356142820879101,-1.9086262808413441,-2.7397965322326043,-5.669462095142814,-1.9972495885770756,-4.879497031411626
2023-10-28,-1.463849359423187,-3.513237862616359,-3.4640986151403803,-2.2677853380563535,-0.5039521862349109,-3.5132378626163407,-3.4097960308134945,-4.378611511932143,-2.1417967914983964,-1.5066432463263717,-3.9873464794008573
2023-10-29,-5.5626275658081115,-4.2869698399016185,-6.062172576495666,-2.6210911676642485,-4.031617489879286,-6.477373418484861,-3.4097960308134945,-4.864958668366111,-7.999992000007983,-3.9976935433544445,-3.8231557150827316
2023-10-30,-4.025585738413764,-6.932953747913166,-2.691253731436613,-7.612012769006531,-4.216537965372869,-3.787448656799266,-6.547789650806755,-6.007510933968005,-3.9999960000039914,-3.9976935433544445,-3.72214696053004
2023-10-31,-3.493088477389371,-0.8495901589072687,-1.8403137597234775,-3.8752843827335464,0.26482028521516054,-2.503567756189351,-1.2247441213920391,-2.1908890300213133,-2.6210911676642477,-2.35158443726732,-1.2421171068168977
2023-11-01,-2.9009610341286614,-3.987346479400834,-0.44543512540977176,-2.9398709110392423,-4.48807644926055,-0.4200838487378891,-5.880773235203333,-1.129989634101831,-6.053329882214282,-2.903460558771134,-5.562624715812555
2023-11-02,-1.8796535503573044,-3.8196395312855955,-4.187090178851854,-0.39694187243060913,-1.1801929387046355,-1.570416724052484,-3.5132378626163274,-2.54858995713524,-2.3807244547323703,-2.89177469285738,-1.9666854191267544
2023-11-03,-3.999998000001008,-3.0682295140191487,-0.4834935056881112,-4.842690843653432,-3.1052927670422137,-2.585142088098801,-3.8851068260828314,-4.72584701549866,-1.012835078641096,-4.409956406607505,-2.381651234583665
2023-11-04,-5.008025954874467,-3.8244883429633205,-2.088930780559859,-2.5219519086615394,-3.1052927670422137,-2.9888576360998886,-3.8196395312855698,-0.6645579843714274,-4.803842306461417,-6.05332988221426,-3.7312536008477406
2023-11-05,-4.763137658315309,-4.988463056039113,-4.029112547400922,-2.900961034128657,-4.286604424872153,-2.9888576360998886,-5.474524079826175,-3.6980780921235854,-3.9056311655405533,-5.570450412577,-4.814455151205783
2023-11-06,-0.9449107658565862,-0.9515020836250669,-1.7008390035422705,0.6792114125912552,-2.1469786938211004,-1.7188164827191177,0.05926953388686621,-1.7188164827191155,0.1587767783839815,0.17094079650766583,-1.8371161820880775
2023-11-07,-2.4393737111588525,-4.996304395274503,-3.610758175355897,-3.316326459470838,-0.16763952850753533,-4.286604424872134,-2.7110872923455913,-2.430050889361506,-3.1669610521291314,-4.919371312609891,-0.6863680065576689
2023-11-08,-3.620287564990196,-4.232980112663118,-3.760696023170456,-2.4138508845934648,-4.861546326718526,-5.820460705189043,-2.9357644067446764,-2.1899847012404376,-3.941460611636343,-3.674711100985702,-4.208136905967504
2023-11-09,-2.4885439110194154,-5.56262756580808,-2.6210911676642485,-3.5758471807984353,-1.8750291474561438,-3.068229514019141,-4.266341098351244,-3.9873479062285617,-1.4801108130535254,-1.5501146230922767,-4.019961106031031
2023-11-10,-3.7413472920293445,-4.17786156111969,-5.878958673816462,-2.109939062787435,-1.2702139917779485,-5.29640570430324,-2.4138508845934665,-4.750359332256681,-1.5491927384831994,-4.600786045648351,-0.5459206440289054
2023-11-11,-0.35561720332119745,-4.787300163145924,-4.864958668366163,-0.1946400302042634,-3.8340558025373013,-3.688069627165787,-3.5927082933484153,-3.6202875649901753,-2.711087292345599,-2.864730605910045,-2.2933643880959886
2023-11-12,-6.069296718180943,-1.2664651000423237,-2.598073961355268,-3.099468620711767,-1.500648282885918,-1.5324275107990202,-6.0075109339680095,-4.505633200475989,-2.503567756189348,-1.6718339855523987,-3.8729818462080003
2023-11-13,-1.3887295068019836,-3.6747111009856996,-4.820746112529506,-1.032078620070864,-2.451169949617334,-4.214175654697305,-2.3816512345836487,-3.000891186817506,-3.6648296973006573,-3.860241338338981,-1.6718339855524005
2023-11-14,-4.950673835445893,-3.338090341585788,-1.4638491094234836,-4.037803900154682,-5.052244052229432,-4.678491705467862,-5.954128086459115,-5.556947613920387,-5.156513367235558,-4.351544781400307,-4.554430491660607
2023-11-15,-1.08674934371631,-1.9900153959453735,-4.879497031411612,0.5015501956657195,-1.414212562373805,-1.595279483437879,-2.0640977366391597,-6.928197230280574,0.31348219042673386,-1.349852251727169,-1.656156542422039
2023-11-16,-4.919371312609907,-3.728216974386276,-3.9976918981952,-3.7894903672521036,-2.6605136298875425,-4.918778407266791,-5.56017531541323,-7.349677277597943,-4.886374067886168,-4.8308470898419955,-5.656850249495221
2023-11-17,-2.5923291605865684,-4.620648092450691,-4.703024052626643,-0.998700017928327,-5.160244341597939,-4.750525283476945,-5.2015258116144025,-6.304879771653809,-2.627753719973907,-4.332994547892212,-5.669463345140903
2023-11-18,-4.554430491660614,-1.4836130163518673,-2.9629726243161167,-2.7774590136039587,-1.815681444160998,-5.278997703971709,-2.9948178915355648,-0.9124206799710278,-4.257226332370312,-4.351544781400311,-2.3622763938087092
2023-11-19,-5.368012596364781,-2.8382162051948767,-2.123975397268175,-3.1746389903108847,-4.993123971442746,-5.58952833067435,-4.582572694957773,-5.356144957240178,-2.0766957718879566,-3.988198708594707,-6.314095292985874
2023-11-20,-2.9336813026644717,-4.266341098351248,-5.0975409534436205,-1.0320786200708663,-3.875286195231008,-2.708744195455538,-6.3048797716538205,-2.420909105034609,-3.211560498370357,-3.741284997756887,-4.929500317547984
2023-11-21,-3.3706125605081163,-2.488544336019048,-4.75035719764423,-2.8382162051948825,-1.536751422246779,-2.8449376265695747,-3.7130053765844,-2.881950925730937,-2.5303203926554327,-3.8938045722899077,-2.1908890300213266
2023-11-22,-4.02558573841376,-0.7493072406900453,-2.9398709110392636,-0.544704433248297,-2.672611169124828,-3.674232364176147,-2.0640977366391566,-2.498714011987234,-1.5324275107990264,-2.634928396962252,-3.7413472920293533
2023-11-23,-1.9999990000005026,-3.8487732988361603,-1.8233677688099217,-3.7221469605300292,-2.449488242784087,-3.415822043746456,-4.323334648567207,-1.2990375431768972,-5.280336808760113,-6.551378421053839,-2.0490015768849466
2023-11-24,-5.008025954874457,-0.4330125143923001,-4.913533815790463,-1.2421171068168935,-0.7144953703750959,-5.052244052229471,-0.4778946420167181,-1.4463775164733155,-1.318469215419666,-5.878958673816387,-0.09574600326291864
2023-11-25,-5.649073424225539,-4.459664009126066,-3.174637683860894,-4.554429391661953,-4.354149564399722,-6.003561666291241,-4.800566375467345,-6.032139545760196,-4.0248007628600355,-2.38072445473235,-4.698248181808825
2023-11-26,-7.4465058773882085,-0.27863899759206645,-3.9976918981951997,-0.5175487945070391,-3.592706881585345,-3.3380888415878314,-2.2291119807365254,0.9118548720304726,-4.919371312609904,-5.278997703971733,-0.2648203670332684
2023-11-27,-1.8143287773606622,-4.1795849638809965,-4.232850245147852,-1.8371161820880746,-3.5906601185892,-7.349677277598125,-2.857736866580841,-4.0526883201354345,-1.8268274806560678,,-0.5855398937691585
2023-11-28,-6.050576318950407,-2.1650625719615006,-5.286874912256636,-3.885106826082866,0.714495370375094,-6.153866219733477,-2.672611169124819,-1.7132740118075573,-3.588339175247754,-5.398409465056258,-2.840187053885629
2023-11-29,-5.87895867381648,-1.7320500575692004,-0.07662137553995138,-4.286604424872174,-2.738611287526644,-3.760696023170458,-3.703278684805273,-1.323139819866507,-4.186384991716533,-0.7144953703750935,-3.4199935915208513
2023-11-30,-1.8773471668650128,-3.407579240634151,-1.5952794834378832,-0.24942315280195623,-3.608025078318507,-2.867366786312037,-3.657345697848653,-3.0237146412170977,-1.483613016351873,-1.0606597967799518,-2.4603249201343798
2023-12-01,-5.669464095140009,-3.7312536008477255,-2.5029164826714116,-4.177861561119709,-1.0978870195673816,-5.422172484693644,-7.416835487745593,-2.6726114191246095,-5.3174579281974275,-4.345186820890104,-1.8750297067776829
2023-12-02,-4.611164130713874,-3.7312536008477255,-4.101474149478706,-2.0889307805598545,0.5855398037692167,-3.8231557150827102,-5.317457928197398,-4.623437014261493,-3.4640996151389136,-2.817334142447252,-2.988699577453273
2023-12-03,-2.5219519086615505,-1.9086255308422302,0.4155812525573341,-0.5222326951399636,-2.7631117137890997,-0.6687335942209593,-2.622247858834881,-2.672610752458593,-1.5083791152363197,-1.6767617128440715,-1.0867998463466448
2023-12-04,-5.710913372691878,-4.820746112529481,-3.3056828659710424,-3.6870127333931757,-1.5367514222467746,-4.260280030828792,-3.6596240235574182,-7.4634946922117384,-5.4820562114817655,-4.153859378569564,-4.624971609429714
2023-12-05,-2.0317305680580806,-2.736476280556671,-1.671531536923947,-0.9960778820193693,-2.499998750000619,-3.40228438661628,-1.1246365889362617,-5.3164619725343885,-1.5960416818238052,-3.0093011739943143,-1.1079717689513624
2023-12-06,-2.054209748667952,-5.208132275898181,-2.7815168445738703,-0.6129710043196114,-2.691254381435799,-4.718731928870357,-2.222230354599649,-5.422172484693566,-4.02480076286003,-2.982552550744924,-3.2947191482179057
2023-12-07,-0.22696025263543937,-3.3527905701507073,-1.9972500116535585,-0.6129710043196114,-0.15118570920373298,-0.9439586267507317,-2.4494882427840734,-4.820746112529426,-0.6213694957310479,0.0,-1.5894381968993572
2023-12-08,-1.4174958276257779,-5.556947613920417,-1.5735909182725007,-2.994817891535589,-3.5634810032781594,-5.5626281358075484,-0.5855398037692159,-6.624053312922965,-1.8143293837430323,-1.802253595979602,-3.664780550914622
2023-12-09,-3.655629820524451,-3.086658455073668,-4.767796241064586,-0.5401787086085845,-4.566547104126552,-3.738052389398304,-4.115545478558834,-4.266339421882588,-4.822296519948586,-2.828426124746537,-4.881524118097459
2023-12-10,-1.7875331152415224,-3.0618603034801124,-1.1859562712898917,-2.9034605587711413,-1.6561561424225157,-2.1286621538961543,-2.772223573240518,-10.392286845443838,-1.7664606107057634,-2.838216205194871,-2.2900977344160918
2023-12-11,-1.4979376673938998,-5.284173051921861,-1.6228875291335358,-3.8552355846951984,-1.4965389168117371,-3.023714450741061,-3.513238462615621,-9.936929654550376,-2.619206577365431,-1.1170026077019757,-4.399398279273019
2023-12-12,-2.4534175148691153,-3.9873464794008253,-2.309493791459264,-1.588921711290973,-3.3038722888687526,-3.9056311655405374,-2.0889307805598403,-5.167047454753292,-1.4801108130535274,-1.9646779727353973,-2.3841572953490355
2023-12-13,-3.374630629317927,-0.18113330772444047,-0.22792106201022136,-0.561489649212943,-5.309938493170461,-2.8887320263723075,-1.6617494619144548,0.8890430083029907,-4.6475782154496095,-4.913534899122075,-0.8306783087551817
2023-12-14,-2.8867980152714954,-4.777228552756769,-2.6349291169614855,-4.543438987512206,-3.824488342963328,-5.539115048616175,-3.582724486177929,-4.115545478558838,-4.158618445208286,-6.236409679654941,-5.036527963283314
2023-12-15,-0.41909882126883946,-2.7659617548451103,-2.6051267683583488,-1.7371972599311376,-0.9145515602738392,0.19464003020426338,-5.131697731781523,-1.6715315369239432,-1.8700865866815213,-4.252097508855642,-1.5534237393276191
2023-12-16,-3.2947191482179026,-0.6620509175831699,-1.0058371710452163,-2.267785638055999,-0.6419404503049627,-4.23342065694273,1.3028092010942056,-0.5987239142044074,-1.0810317154238525,-4.684317150155119,-0.14064212312771776
2023-12-17,-4.098171851575009,-2.514593665317302,-2.3279104869126117,-2.87763445221634,-3.370612560508124,-2.0696363924840595,-2.6870621004437125,-3.21523006006954,-2.118817807482412,-11.273142912333716,-1.9932312235128427
2023-12-18,-3.546494871555297,-3.421939528094601,-4.72865982874039,-1.1493206330992687,-2.496750044820833,-2.052566595421215,-2.88230607618404,-2.634929425532688,-2.7636754010640154,-7.999992000007908,-2.941728901898799
2023-12-19,-1.7008393785418545,-3.5520710237383284,-4.18709017885183,-2.222019890658586,-2.502916482671425,-1.6984149742940104,-2.745162474893368,-3.70327868480526,-3.2598243637776467,-8.110135497705558,-2.970057806085642
2023-12-20,-5.2322753729198,-2.075004666526277,-3.499998250000877,-4.539200725792641,-2.8382162051949007,-3.8231571361337537,-1.9595913142266586,-4.7925907585835255,-2.4967500448208257,-7.525067102485,-2.647209339223802
2023-12-21,-1.3516899601428096,-4.535571961825653,-0.5614896492129441,-4.913531649128611,-5.914319703138707,-1.0912987655184294,-2.759471823999726,-3.0571469537292137,-3.023714184074673,-3.4188145665185594,-4.494150080677486
2023-12-22,-3.9038958353574795,-1.5735909182724979,-2.208208723229381,-1.732049307570182,-3.442663707797158,-5.222326951399616,-0.4344290584618822,-0.7520220629035467,-9.661400822200743,-1.1920786476745149,-4.057218822833843
2023-12-23,-5.037476149867038,-5.187511666315694,-4.000613750642224,-4.232850245147859,-4.311452374214143,-3.7413472920293223,-4.772466032622009,-5.034876400070382,-9.243938330550966,-5.6637517605044,-3.3380903415857985
2023-12-24,-3.4075792406341616,-2.139202200628459,-1.7045719522328644,-3.904880054450868,-1.9215369225845693,-5.296405704303212,-0.7520220629035475,-1.1527803702923747,-6.584323731531374,-0.16302778267622964,-3.6927433657441244
2023-12-25,-3.5736191479063764,-4.171970674356064,-4.239594834643896,-4.999995000004977,-1.877347166865009,-4.187090178851802,-3.350966192902148,-3.174638990310878,-4.905322005105155,-4.6355944633167265,0.11757922186336625
2023-12-26,-1.656156542422038,-3.855235584695187,-0.7904329352725903,-6.466854541198091,-1.41339786587775,-5.7906566303269695,-0.8482929205829772,-3.780754638640989,-1.4638493594231883,-1.8773476602856713,-1.940057160745544
2023-12-27,-4.505633200476028,-4.611164130713855,,-2.5980739613552553,-4.647576415451657,-5.316461972534408,-3.0850122678152605,-2.36319975909937,-5.589528330674387,-2.0640983101681023,-4.20083848737889
2023-12-28,-2.67261075245862,-0.27863899759206623,-3.0618603034801235,-4.810697854427824,-0.28743015828094143,-0.8327173992124157,-1.1320831732777528,-0.25958697148599347,-3.4650367907647945,-1.5705402873500098,0.20263441600677215
2023-12-29,0.0,-5.204954575824421,-2.4494882427840987,-3.8752843827335246,-1.5876012058175681,-5.284226537107529,-0.4981165962422111,-1.5554270582248175,-2.9009610341286654,-2.919159549941882,-0.9178863735874306
2023-12-30,-4.086184152266478,-3.78744865679926,-4.703024052626642,-1.5083791152363115,-4.5961924527131375,-2.7119578433874625,-4.9358826354910015,-3.9414606116363315,-5.562627565808113,-3.7692966896400235,-2.0561855540618303
2023-12-31,-3.270657283718605,-2.8382162051948776,-3.590660118589239,-5.481853727245815,-1.0606597967799547,-5.291770609866725,-1.3227441710674146,-3.421939528094599,-3.000891186817534,-2.061928582181288,-4.255247466745166
2024-01-01,-0.20145568418817947,-2.42334103335108,-0.9449105575234841,-1.8022532801904048,-0.4962914945717329,-2.634929296961341,0.346965667274776,-1.244341646579854,-1.1859562712898934,-1.4245066375638793,-0.8096719188358172
2024-01-02,-2.5287809807444597,-4.399398279273008,-6.0342375213318435,-4.187090178851815,-2.233311725572798,-2.052566595421212,-3.2961738391103714,-1.5778432094829922,-5.749144787026034,-2.3015787504263288,-3.9814399700857335
2024-01-03,-3.3717079743259464,-3.140318123721666,-4.201603484414172,-2.449488242784084,-2.7766340946246437,-3.10388119307598,-2.5330690378962837,-4.440997697712045,-2.015164152153455,-3.8770087772665596,-3.4097974340376216
2024-01-04,-1.8914644532348561,-1.9702749286418235,-1.9639597264104944,-4.99609955877711,0.6362778774922522,-1.032954143113867,-1.762134982884371,-1.1447647301938653,-2.430050889361519,0.33968299485880193,-3.4097974340376216
