SNAP_DATE_DAY,FILIAL_ID,total_count,delta_FILIAL_ID_all,ml_anomaly_CAT_PYRAMID_NAME_significant,z_anomaly_CAT_PYRAMID_NAME_significant,anomaly_CAT_PYRAMID_NAME_significant,ml_anomaly_DESCRIPTION_significant,z_anomaly_DESCRIPTION_significant,anomaly_DESCRIPTION_significant,ml_anomaly_FLAG_LOCAL_GENERAL_significant,z_anomaly_FLAG_LOCAL_GENERAL_significant,anomaly_FLAG_LOCAL_GENERAL_significant,ml_anomaly_FULL_NAME_significant,z_anomaly_FULL_NAME_significant,anomaly_FULL_NAME_significant,ml_anomaly_SUBCAT_PYRAMID_NAME_significant,z_anomaly_SUBCAT_PYRAMID_NAME_significant,anomaly_SUBCAT_PYRAMID_NAME_significant
2024-02-06,14,14,-3.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-07,16,16,2.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-08,10,10,-6.0,False,VIP,False,Ошибка в счёте,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-09,17,17,7.0,False,False,False,False,Некачественный сервис,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-02-10,17,17,0.0,False,False,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-11,11,11,-6.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-12,11,11,0.0,False,False,False,False,Проблема с сетью,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-02-13,14,14,3.0,False,Обычный,False,False,False,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-02-14,14,14,0.0,False,False,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-02-15,16,16,2.0,False,False,False,False,False,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-02-16,5,5,-11.0,False,VIP,False,False,Ошибка в счёте,False,0.0,0.0,0.0,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-02-17,11,11,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18,10,10,-1.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-02-19,16,16,6.0,VIP,Обычный,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,False,False
2024-02-20,15,15,-1.0,False,False,False,False,Проблема с сетью,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-02-21,13,13,-2.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,False,False,False,Низкий ARPU,False
2024-02-22,22,22,9.0,VIP,False,False,False,Проблема с сетью,False,False,False,False,Поломка оборудования,Технические работы,False,False,False,False
2024-02-23,15,15,-7.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-02-24,12,12,-3.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-02-25,11,11,-1.0,False,VIP,False,Ошибка в счёте,Проблема с сетью,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-02-26,13,13,2.0,False,Обычный,False,False,Проблема с сетью,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-02-27,16,16,3.0,False,False,False,False,Проблема с сетью,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-02-28,16,16,0.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-02-29,13,13,-3.0,False,Обычный,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-03-01,13,13,0.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-03-02,9,9,-4.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-03,18,18,9.0,False,False,False,False,Некачественный сервис,False,False,False,False,Технические работы,Поломка оборудования,False,False,False,False
2024-03-04,10,10,-8.0,Обычный,Обычный,Обычный,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-05,10,10,0.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-06,11,11,1.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-03-07,11,11,0.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-08,10,10,-1.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-03-09,9,9,-1.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-10,14,14,5.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Технические работы,False,False,False,False
2024-03-11,9,9,-5.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-12,13,13,4.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,False,False,False,False,False
2024-03-13,10,10,-3.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-03-14,21,21,11.0,False,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False,False
2024-03-15,12,12,-9.0,VIP,VIP,VIP,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-16,12,12,0.0,False,False,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-17,13,13,1.0,False,Обычный,False,False,Некачественный сервис,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-03-18,15,15,2.0,False,Обычный,False,False,False,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-19,17,17,2.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,False,False,False,Низкий ARPU,False
2024-03-20,9,9,-8.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Высокий ARPU,Высокий ARPU,Высокий ARPU
2024-03-21,14,14,5.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-03-22,20,20,6.0,False,False,False,False,Ошибка в счёте,False,False,False,False,False,Технические работы,False,False,False,False
2024-03-23,12,12,-8.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-24,12,12,0.0,False,VIP,False,False,False,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-03-25,10,10,-2.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-03-26,8,8,-2.0,False,VIP,False,Некачественный сервис,False,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-03-27,16,16,8.0,False,VIP,False,Ошибка в счёте,Проблема с сетью,False,False,False,False,False,False,False,False,False,False
2024-03-28,22,22,6.0,False,False,False,False,Ошибка в счёте,False,False,False,False,False,False,False,False,False,False
2024-03-29,13,13,-9.0,VIP,VIP,VIP,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-03-30,9,9,-4.0,False,Обычный,False,Проблема с сетью,False,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-03-31,19,19,10.0,Обычный,False,False,False,False,False,1.0,False,False,Технические работы,False,False,False,False,False
2024-04-01,20,20,1.0,False,False,False,False,False,False,False,False,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-02,21,21,1.0,False,Обычный,False,False,Ошибка в счёте,False,False,False,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-03,10,10,-11.0,Обычный,VIP,False,False,Некачественный сервис,False,False,0.0,False,Технические работы,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-04,17,17,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-05,16,16,-1.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,1.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Высокий ARPU,False
2024-04-06,6,6,-10.0,False,VIP,False,Проблема с сетью,Ошибка в счёте,False,0.0,0.0,0.0,False,Технические работы,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-04-07,16,16,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-08,14,14,-2.0,False,Обычный,False,Проблема с сетью,False,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-04-09,22,22,8.0,False,False,False,False,Проблема с сетью,False,False,False,False,Поломка оборудования,False,False,False,False,False
2024-04-10,12,12,-10.0,VIP,VIP,VIP,False,Некачественный сервис,False,False,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-04-11,8,8,-4.0,False,Обычный,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-04-12,12,12,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-13,10,10,-2.0,False,Обычный,False,False,False,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-04-14,15,15,5.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-04-15,14,14,-1.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-04-16,14,14,0.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-04-17,11,11,-3.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-18,20,20,9.0,False,False,False,Проблема с сетью,Некачественный сервис,False,False,False,False,False,False,False,False,False,False
2024-04-19,8,8,-12.0,False,VIP,False,Проблема с сетью,Некачественный сервис,False,0.0,0.0,0.0,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-04-20,18,18,10.0,False,False,False,False,False,False,False,False,False,Поломка оборудования,False,False,Низкий ARPU,False,False
2024-04-21,12,12,-6.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-22,15,15,3.0,False,False,False,False,Некачественный сервис,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-04-23,19,19,4.0,False,False,False,False,Ошибка в счёте,False,False,1.0,False,False,False,False,False,False,False
2024-04-24,19,19,0.0,False,VIP,False,Ошибка в счёте,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-04-25,20,20,1.0,False,VIP,False,False,Ошибка в счёте,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-04-26,11,11,-9.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-04-27,21,21,10.0,False,Обычный,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-28,17,17,-4.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-04-29,8,8,-9.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-04-30,12,12,4.0,False,Обычный,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,False,False
2024-05-01,11,11,-1.0,False,Обычный,False,False,False,False,False,0.0,False,False,False,False,False,False,False
2024-05-02,11,11,0.0,False,Обычный,False,False,Проблема с сетью,False,False,1.0,False,False,False,False,False,False,False
2024-05-03,18,18,7.0,False,Обычный,False,Проблема с сетью,Некачественный сервис,False,1.0,False,False,False,False,False,False,False,False
2024-05-04,9,9,-9.0,False,VIP,False,False,Некачественный сервис,False,1.0,1.0,1.0,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-05-05,15,15,6.0,False,False,False,False,False,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-05-06,12,12,-3.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-05-07,18,18,6.0,False,False,False,False,Некачественный сервис,False,False,False,False,False,False,False,False,False,False
2024-05-08,16,16,-2.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-05-09,17,17,1.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-05-10,21,21,4.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,False,False,False,False,False
2024-05-11,13,13,-8.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-05-12,14,14,1.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-05-13,22,22,8.0,False,Обычный,False,False,Некачественный сервис,False,False,False,False,False,Технические работы,False,False,False,False
2024-05-14,10,10,-12.0,VIP,VIP,VIP,Ошибка в счёте,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-05-15,13,13,3.0,False,False,False,False,False,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-05-16,10,10,-3.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-05-17,12,12,2.0,False,False,False,False,False,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-05-18,12,12,0.0,False,False,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-05-19,15,15,3.0,False,Обычный,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-05-20,10,10,-5.0,False,VIP,False,Проблема с сетью,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-05-21,20,20,10.0,False,False,False,Проблема с сетью,Ошибка в счёте,False,0.0,1.0,False,Поломка оборудования,False,False,False,False,False
2024-05-22,18,18,-2.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-05-23,12,12,-6.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-05-24,9,9,-3.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-05-25,8,8,-1.0,False,False,False,Ошибка в счёте,False,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-05-26,22,22,14.0,Обычный,False,False,False,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False,False
2024-05-27,18,18,-4.0,False,Обычный,False,False,Ошибка в счёте,False,False,1.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-05-28,17,17,-1.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,Поломка оборудования,Технические работы,False,False,Высокий ARPU,False
2024-05-29,13,13,-4.0,False,VIP,False,False,Некачественный сервис,False,1.0,1.0,1.0,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-05-30,10,10,-3.0,False,VIP,False,False,Проблема с сетью,False,0.0,0.0,0.0,False,False,False,False,Высокий ARPU,False
2024-05-31,12,12,2.0,False,VIP,False,False,Ошибка в счёте,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-06-01,12,12,0.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,False,False,False,Высокий ARPU,False
2024-06-02,19,19,7.0,False,False,False,False,False,False,False,False,False,False,False,False,Высокий ARPU,Низкий ARPU,False
2024-06-03,16,16,-3.0,False,Обычный,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-04,18,18,2.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,False,False
2024-06-05,13,13,-5.0,False,VIP,False,False,Некачественный сервис,False,0.0,0.0,0.0,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-06-06,12,12,-1.0,False,Обычный,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-07,18,18,6.0,False,False,False,False,False,False,False,1.0,False,False,False,False,False,Низкий ARPU,False
2024-06-08,12,12,-6.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-06-09,19,19,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-10,16,16,-3.0,False,VIP,False,Ошибка в счёте,Ошибка в счёте,Ошибка в счёте,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-11,20,20,4.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,Высокий ARPU,False
2024-06-12,10,10,-10.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-06-13,16,16,6.0,False,Обычный,False,False,False,False,False,False,False,False,Поломка оборудования,False,False,False,False
2024-06-14,8,8,-8.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Высокий ARPU,Высокий ARPU,Высокий ARPU
2024-06-15,16,16,8.0,Обычный,VIP,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-16,8,8,-8.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-06-17,11,11,3.0,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False
2024-06-18,15,15,4.0,False,VIP,False,False,False,False,False,1.0,False,False,False,False,False,False,False
2024-06-19,12,12,-3.0,False,Обычный,False,Проблема с сетью,False,False,False,0.0,False,Технические работы,Технические работы,Технические работы,False,Низкий ARPU,False
2024-06-20,14,14,2.0,False,VIP,False,False,Ошибка в счёте,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-21,14,14,0.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-06-22,9,9,-5.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-06-23,16,16,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-24,17,17,1.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-25,8,8,-9.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-06-26,17,17,9.0,False,False,False,False,Проблема с сетью,False,False,False,False,Поломка оборудования,Технические работы,False,False,False,False
2024-06-27,16,16,-1.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-28,14,14,-2.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,Технические работы,Технические работы,Технические работы,False,Низкий ARPU,False
2024-06-29,14,14,0.0,False,Обычный,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-06-30,14,14,0.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-01,12,12,-2.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-07-02,9,9,-3.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-07-03,14,14,5.0,False,False,False,False,Проблема с сетью,False,False,1.0,False,False,False,False,False,False,False
2024-07-04,19,19,5.0,False,Обычный,False,False,False,False,False,1.0,False,False,False,False,False,False,False
2024-07-05,17,17,-2.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-07-06,16,16,-1.0,False,Обычный,False,Проблема с сетью,Проблема с сетью,Проблема с сетью,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-07,8,8,-8.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-07-08,6,6,-2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-07-09,17,17,11.0,VIP,False,False,False,False,False,0.0,False,False,Поломка оборудования,False,False,False,False,False
2024-07-10,14,14,-3.0,VIP,VIP,VIP,False,False,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-07-11,15,15,1.0,False,Обычный,False,False,False,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-07-12,16,16,1.0,False,False,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,False,False
2024-07-13,11,11,-5.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-07-14,17,17,6.0,False,Обычный,False,False,False,False,False,False,False,False,False,False,False,Высокий ARPU,False
2024-07-15,13,13,-4.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-16,16,16,3.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-07-17,11,11,-5.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-18,14,14,3.0,Обычный,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-07-19,9,9,-5.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-20,10,10,1.0,False,False,False,False,Ошибка в счёте,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-07-21,15,15,5.0,False,False,False,False,False,False,False,1.0,False,False,Поломка оборудования,False,False,False,False
2024-07-22,14,14,-1.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-07-23,15,15,1.0,False,VIP,False,Ошибка в счёте,False,False,False,1.0,False,False,Поломка оборудования,False,False,False,False
2024-07-24,22,22,7.0,False,False,False,False,False,False,False,1.0,False,Поломка оборудования,Технические работы,False,Высокий ARPU,False,False
2024-07-25,16,16,-6.0,False,VIP,False,Проблема с сетью,Ошибка в счёте,False,0.0,0.0,0.0,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Высокий ARPU,False
2024-07-26,16,16,0.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-07-27,14,14,-2.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-28,20,20,6.0,False,False,False,False,Ошибка в счёте,False,False,1.0,False,False,False,False,False,False,False
2024-07-29,9,9,-11.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-07-30,15,15,6.0,False,False,False,False,False,False,False,False,False,Поломка оборудования,Технические работы,False,False,False,False
2024-07-31,15,15,0.0,False,Обычный,False,Некачественный сервис,False,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-08-01,20,20,5.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-02,18,18,-2.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-03,13,13,-5.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-04,15,15,2.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-08-05,13,13,-2.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-06,16,16,3.0,False,VIP,False,False,False,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-07,10,10,-6.0,False,VIP,False,False,Проблема с сетью,False,0.0,0.0,0.0,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-08,25,25,15.0,VIP,False,False,False,False,False,0.0,False,False,Технические работы,Поломка оборудования,False,Высокий ARPU,False,False
2024-08-09,10,10,-15.0,VIP,VIP,VIP,Проблема с сетью,Некачественный сервис,False,0.0,0.0,0.0,Технические работы,Поломка оборудования,False,Высокий ARPU,Низкий ARPU,False
2024-08-10,11,11,1.0,False,False,False,False,False,False,False,False,False,False,Поломка оборудования,False,False,False,False
2024-08-11,17,17,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-12,9,9,-8.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-13,17,17,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-14,12,12,-5.0,False,Обычный,False,Ошибка в счёте,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-15,14,14,2.0,False,False,False,False,False,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-08-16,15,15,1.0,False,VIP,False,False,False,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-17,14,14,-1.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-08-18,12,12,-2.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-08-19,23,23,11.0,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False
2024-08-20,17,17,-6.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-21,13,13,-4.0,False,VIP,False,False,Некачественный сервис,False,1.0,1.0,1.0,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-22,13,13,0.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-08-23,13,13,0.0,False,Обычный,False,False,Ошибка в счёте,False,False,False,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-24,11,11,-2.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-08-25,14,14,3.0,False,False,False,False,False,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
